emp_no,first_name,last_name,birth_date
16130,Kerryn,Belinskaya,1955-09-07
16134,Annemarie,Chaudhuri,1952-08-07
16138,Leucio,Krzyzanowski,1952-05-30
16154,Monique,Docker,1954-10-22
16185,Marin,Winter,1953-03-03
16192,Leandro,Sigstam,1954-04-14
16201,Krassimir,Olano,1952-11-18
16227,Hitomi,Vural,1953-09-30
16229,Ronnie,Lanzelotte,1955-12-24
16230,Ung,Babu,1955-07-16
16233,Sushant,Baba,1955-11-17
16234,Jacopo,Basart,1954-01-18
16246,Makato,Masaki,1954-08-18
16252,Carrsten,Mattern,1954-01-20
16266,Mikhail,Sethi,1952-03-12
16272,Shuho,Zeleznik,1953-07-23
16274,Sadun,Navazio,1953-06-02
16324,Billie,Bazzichi,1955-07-23
16337,Hironoby,Schaad,1953-05-05
16341,Boutros,Fendler,1955-09-18
16355,Nikolaos,Luca,1953-03-16
16364,Yifei,Gini,1953-11-15
16365,Janalee,Mellouli,1954-04-29
16377,Duri,Stanger,1952-10-27
16380,Zhilian,Chleq,1955-05-02
16382,Chaoyi,Talmon,1955-05-23
16383,Lidong,Czap,1952-07-22
16388,Subhankar,Georgatos,1952-05-03
16397,Shimshon,Cusworth,1953-12-22
16398,Limsoon,Krzyzanowski,1955-01-24
16399,Apostol,Collette,1954-06-04
16404,Rafols,Rabehasaina,1955-07-02
16412,Moss,Tokunaga,1953-12-11
16425,Idoia,Beerel,1955-10-10
16438,Abdulla,Demeyer,1953-03-31
16446,Jouko,Chinin,1955-05-10
16447,Zhiguo,Savasere,1952-02-03
16448,Tsvetan,Zwicker,1953-02-19
16453,Goncalo,Basart,1953-09-23
16471,Bogdan,Birta,1955-10-05
16479,Jixiang,Eiter,1955-01-23
16486,Sanjay,Perin,1955-12-22
16487,Arunas,Yemenis,1955-01-09
16490,Muzhong,Thiria,1955-05-16
16491,Emdad,Radwan,1952-12-03
16504,Mong,Cromarty,1955-02-14
16510,Mototsugu,Vecchio,1954-10-28
16537,Weidon,Seiwald,1952-05-18
16539,Gretta,Fetvedt,1953-06-09
16546,Sangeeta,Lanphier,1954-06-09
16549,Olivera,Thibadeau,1953-11-24
16551,Sadegh,Ranon,1952-03-13
16556,Mostafa,Hiltgen,1954-05-22
16567,Hein,Senzako,1954-03-19
16570,Uta,Matzen,1954-08-26
16580,Masaru,Valiente,1952-12-17
16607,Vishwani,Honglei,1955-02-19
16619,Arvind,Boguraev,1953-09-28
16657,Yongdong,Heyers,1955-05-29
16658,Florian,Soicher,1952-08-28
16672,Georgi,Peris,1955-04-25
16674,Duke,Takanami,1955-11-13
16679,Domenick,Cummings,1955-07-26
16683,Hatem,Ghandeharizadeh,1955-05-30
16716,Ramachenga,Zumaque,1952-04-16
16719,Sasan,Benantar,1954-09-30
16723,Mohd,Randt,1955-05-30
16729,Kirk,Broomell,1953-04-16
16731,Domenico,Versino,1953-10-21
16759,Vojin,Masaki,1952-10-24
16799,Shigeichiro,Bamford,1953-12-27
16801,Gila,Strooper,1953-05-23
16803,Ziva,Rohrbach,1954-11-12
16806,Sreekrishna,Dayana,1952-06-13
16808,Kiyokazu,Katiyar,1955-04-17
16851,Leon,Stasinski,1953-08-09
16852,Yefim,Fontet,1953-09-14
16862,JiYoung,Eppinger,1955-11-03
16864,Candido,Gecsel,1954-11-01
16869,Yakkov,Huttel,1954-12-11
16871,Munir,Stiles,1953-12-02
16875,Nikolaos,Radhakrishnan,1955-03-24
16880,Honesty,Bresenham,1953-04-26
16897,Charlene,Ebeling,1953-05-07
16910,Kazunori,Botman,1953-03-06
16919,Tesuya,Yurov,1953-12-23
16921,Evgueni,Yeung,1952-03-28
16954,Akhilish,Apsitis,1953-10-31
16955,Sangeeta,Marrakchi,1955-09-05
16969,Sanjit,Braccini,1955-02-10
16986,Hirochika,Gecseg,1952-10-28
16988,Xiong,Peron,1952-03-18
16993,Hongzue,Dahlbom,1954-12-28
16999,Bezalel,Sadowsky,1952-04-01
17012,Valdiodio,Petereit,1953-03-29
17018,Berhard,Tasistro,1955-04-01
17024,Ewing,Siepmann,1953-11-14
17041,Nishit,Montemayor,1952-03-07
17046,Fay,Kornyak,1954-06-08
17048,Christoph,Murthy,1954-08-24
17055,Marin,Wixon,1955-01-25
17063,Anoosh,Thiran,1952-05-18
17066,Heping,Ruther,1953-01-01
17068,Bodh,Gopalakrishnan,1953-10-17
17072,Richara,Bala,1954-07-04
17076,Gudjon,Hitomi,1954-10-01
17078,Gill,Hinsberger,1954-10-22
17081,Weiru,Murtafg,1952-05-01
17089,Rafail,Erman,1954-02-08
17098,Xuedong,Gelosh,1955-02-22
17101,Sandeepan,Compeau,1955-06-14
17102,Radhika,Garnick,1954-01-23
17103,Takahiro,Feldmann,1953-04-03
17120,Yifei,Polupanov,1952-11-12
17125,Akhilish,Zweizig,1953-02-09
17126,Matk,Schapire,1952-02-11
17143,Ziyad,Munke,1955-06-21
17146,Aemilian,Barbanera,1955-11-15
17158,Danai,Vecchio,1954-02-21
17159,Quingbo,Mitchem,1952-09-11
17160,Shay,Montemayor,1952-09-26
17163,Yurii,Papsdorf,1955-05-18
17199,Vasilis,Guardalben,1953-12-27
17215,Junichi,Langford,1953-08-22
17220,Lorien,Panwar,1955-07-09
17222,Leen,Muchinsky,1954-04-25
17235,Ronnie,Rissanen,1954-02-14
17236,Matk,Merro,1954-08-15
17245,Neven,Milicia,1952-09-29
17260,Abdulah,Famili,1954-11-10
17277,Arnd,Hopewell,1955-08-15
17280,Xuejia,Merle,1954-07-03
17285,Mario,Weiland,1952-09-11
17294,Shrikanth,Pietrzykowski,1955-11-22
17326,Arumugam,Ramsay,1954-04-02
17327,Yongmin,Gihr,1952-06-01
17329,Shaunak,Tyugu,1952-04-25
17336,Shigenori,Chaudhuri,1955-04-15
17339,Fan,Mullainathan,1953-12-07
17340,Yurii,Brookman,1954-08-09
17352,Muneo,Katiyar,1954-06-15
17355,Mingzeng,Weisert,1953-10-21
17384,Youngkon,Nooteboom,1954-12-11
17387,Shir,Serra,1955-12-01
17396,Valeri,Henders,1953-04-29
17397,Kenroku,Hardjono,1955-03-04
17412,Leni,Vilarrasa,1952-06-29
17436,Chirstian,Munawer,1954-10-08
17448,Makato,Belinskaya,1953-05-23
17468,Abdelghani,Irland,1953-09-09
17470,Genevieve,Lichtner,1953-08-11
17472,Murthy,Verhoeff,1952-09-22
17487,Gully,Staudhammer,1954-11-17
17489,Karlis,Vigier,1953-01-28
17500,Jinya,Bratsberg,1954-09-21
17505,Gunilla,Moffat,1955-03-11
17512,Frederique,Hofmeyr,1953-09-24
17520,Shahab,Keohane,1952-03-09
17539,Cathie,Uhrik,1955-10-05
17544,Kien,Marletta,1952-04-21
17552,Pradeep,Neiman,1953-07-22
17556,Makato,Tsukuda,1953-08-12
17559,Annemarie,Papastamatiou,1953-12-01
17573,Berthier,Deverell,1954-09-18
17576,Behnaam,Krybus,1952-06-10
17582,Kauko,Spieker,1954-05-26
17584,Emdad,Coorg,1955-01-13
17586,Lein,Halevi,1954-07-16
17629,Mostafa,Winter,1952-02-11
17647,Vasilis,Swab,1952-08-17
17657,Thanasis,Zucker,1953-01-22
17674,Adib,Braccini,1952-11-06
17677,Mingdong,Ramalingam,1953-12-15
17683,Bernt,Henders,1954-06-04
17688,Faiza,Cincotta,1953-10-02
17696,Feiyu,Kusalik,1952-08-11
17699,Radhia,Heping,1953-10-03
17704,Vatsa,Broomell,1955-02-07
17705,Toshimo,Mellouli,1952-04-05
17711,Owen,Katiyar,1954-01-29
17716,Josyula,Vitiello,1953-05-02
17728,Tsuneo,Lienhardt,1953-10-31
17742,Tru,Cappelletti,1954-09-19
17745,Hatem,Schreiter,1953-10-17
17778,Chirstian,Matzov,1953-12-26
17791,Matt,Stifter,1952-09-22
17798,Guangming,Suessmith,1953-06-22
17807,Jianhua,Glowinski,1952-10-04
17815,Shuji,Wissmann,1954-01-14
17816,Toshimo,Kenevan,1952-07-23
17834,Zhilian,Fiutem,1953-12-17
17840,Tonny,Sherertz,1954-11-07
17841,Hilary,Ramaiah,1952-04-02
17849,Mandell,Varker,1954-10-03
17869,Xiaocheng,Prochazka,1955-02-19
17871,Ebbe,Hedayat,1954-09-20
17874,Rutger,Minakawa,1953-03-04
17891,Isaac,Luiz,1955-03-03
17900,Sakthirel,Belinskaya,1952-03-09
17907,Kotesh,Bernini,1954-12-04
17916,Sukumar,Morrin,1954-10-27
17925,Adamantios,Baezner,1955-10-15
17973,Sanjit,Beidas,1954-07-03
17986,Oguz,Angelopoulos,1955-12-25
17995,Oldrich,Vickson,1952-08-15
18006,Vidya,Hanabata,1953-05-25
18013,Jiong,Shanbhogue,1953-08-24
18016,Somnath,Kaminger,1954-11-03
18018,Sasan,Schrooten,1952-12-14
18020,Adhemar,Pelz,1952-12-06
18030,Jasminko,Brookner,1954-10-14
18065,Chriss,Wroclawski,1954-04-23
18075,Lein,Goodrum,1953-04-24
18080,Satyanarayana,Rosar,1953-01-31
18099,Kazuhiko,Fendler,1954-05-27
18108,Sanjai,Genin,1952-02-14
18123,Kristinn,Hitomi,1953-05-16
18130,Claudi,Cairo,1955-04-30
18134,Ult,Pesch,1953-09-02
18138,Moni,Baezner,1954-06-19
18155,Dayanand,Danlos,1953-03-11
18181,Gregory,Beerel,1954-08-22
18208,Demin,Irland,1953-05-18
18210,Mabo,Radhakrishnan,1954-09-10
18212,Constantino,Journel,1954-04-12
18223,Gully,Mitchem,1953-09-22
18237,Limsoon,Tramer,1953-03-10
18242,Shichao,Demian,1954-01-23
18251,Alair,Panangaden,1955-08-13
18261,Shridhar,Baak,1955-07-29
18274,Yefim,Karnin,1955-08-03
18297,Guther,Nastansky,1953-07-19
18310,Ioana,Dalton,1955-11-22
18316,Hongzue,Msuda,1953-02-02
18322,Tonia,Lueh,1955-05-04
18323,Oddvar,Tiemann,1954-06-25
18333,Munehiro,Plesums,1952-03-02
18375,Gian,Debuse,1955-06-20
18376,Wayne,Stranks,1952-07-04
18382,Remko,Mattern,1955-02-28
18393,Wuxu,Aseltine,1953-07-15
18401,Vidya,Itzfeldt,1954-10-29
18402,Bernice,Ritzmann,1952-07-23
18427,Kiyomitsu,Qiwen,1954-12-21
18438,Chiradeep,Iacovou,1953-12-29
18443,Florina,Swick,1952-09-29
18448,Rosine,Bazelow,1955-06-10
18450,Takahito,Hoppenstand,1954-07-12
18454,Eric,Anido,1955-02-28
18459,Shuzo,Kavanagh,1955-09-21
18468,Kirk,Cunliffe,1954-02-17
18478,Mitsuyuki,Stranks,1955-07-01
18503,Mechthild,Marletta,1952-12-25
18511,Pascal,Marzano,1955-01-29
18532,Joydip,Onuegbe,1953-04-13
18542,Tiina,Anido,1954-09-13
18547,Gladys,Sankaranarayanan,1955-07-09
18571,Xinglin,Flowers,1954-04-30
18573,Zongyan,Baca,1954-02-27
18580,Mabo,Bamford,1955-12-09
18581,Mitsuyuki,Ranai,1953-01-19
18663,Rafols,Sridhar,1955-09-06
18664,Itzchak,Akaboshi,1955-11-17
18666,Hitofumi,Baja,1952-02-21
18671,Shan,Nastansky,1955-12-12
18673,Ohad,Orlowski,1955-07-21
18679,Roded,Lambe,1954-10-01
18701,Mori,Ratnakar,1953-04-16
18706,Debaprosad,Schicker,1955-03-16
18725,Cullen,Marchegay,1955-12-29
18728,Tzvetan,Luft,1952-06-10
18770,Fei,Yurek,1955-09-09
18771,Domenick,Haraldson,1953-01-20
18775,Shay,Akazan,1953-06-05
18784,Pohua,Hempstead,1953-07-28
18786,Guozhong,Veevers,1955-05-14
18789,Reinhold,Domenig,1953-10-16
18790,Florina,Rahier,1953-03-14
18799,Kshitij,Lunn,1953-04-02
18806,Akhilish,Petereit,1955-08-27
18809,Laurentiu,Munoz,1952-07-17
18811,Cheong,Oxenboll,1952-08-15
18817,Kristin,Xiaoshan,1954-08-03
18833,Roded,Majewski,1955-05-15
18835,Uwe,Lieblein,1955-08-30
18866,Fumiyo,Hettesheimer,1954-03-10
18888,Sajjan,Stassinopoulos,1953-10-31
18890,Pasqua,Litecky,1952-02-11
18919,Remco,Stille,1953-11-12
18921,Maren,Radwan,1952-10-07
18927,Muneo,Msuda,1953-12-08
18933,Barun,Panienski,1955-01-21
18943,Anneli,Rando,1952-10-04
18946,Gio,Warwick,1954-04-10
18955,Ziya,Flexer,1954-06-21
18979,Girolamo,Fujisawa,1954-10-21
18980,Weiye,Kawashimo,1955-05-01
18986,Pintsang,Babu,1954-11-20
18989,Goh,Quittner,1953-12-25
18994,Leszek,Mitsuhashi,1955-11-15
19006,Martina,Hempstead,1953-02-04
19012,Gal,Panangaden,1953-09-12
19014,Jiafu,Danecki,1953-11-29
19027,Ferdinand,Nanard,1955-01-05
19029,Khosrow,Jiang,1954-05-27
19031,Rosella,Pollock,1953-01-31
19035,Fuqing,Bellone,1952-08-17
19036,Sampalli,Vesna,1954-02-02
19037,Lucien,Bernardeschi,1952-03-09
19042,Rosita,Levergood,1952-10-17
19048,Nikolaus,Radhakrishnan,1952-05-10
19049,Breannda,Picht,1952-03-12
19051,Marek,Cappello,1952-02-08
19076,Hein,Ferretti,1953-10-08
19089,Badri,Ellozy,1955-11-04
19109,Jenwei,Denis,1955-04-05
19114,Jayson,Pietracaprina,1952-12-27
19120,Giri,Qiwen,1953-02-07
19129,Bowen,Jiafu,1954-01-04
19134,Seongbin,Bakhtari,1952-06-03
19147,Chaitali,Bennis,1955-11-15
19151,Jeanne,Peral,1953-06-28
19154,Inderjeet,Denna,1955-06-04
19160,Tetsurou,Jervis,1955-07-23
19162,Chinho,Fadgyas,1955-08-15
19192,Yinlin,Schusler,1952-07-02
19201,Arto,Sommen,1954-03-31
19205,Moto,Sinitsyn,1953-04-19
19206,Wanqing,Pellegrinelli,1954-11-25
19209,Berhard,Encarnacion,1955-12-18
19244,Guenter,Vitiello,1955-08-27
19249,Saniya,Iivonen,1953-08-26
19256,Rosita,Riexinger,1953-11-11
19259,Anoosh,Pelc,1955-02-22
19268,Adit,Papastamatiou,1955-09-14
19294,IEEE,Schoegge,1953-09-22
19310,Bouchung,Guerreiro,1953-01-19
19318,Xianlong,Halevi,1954-09-15
19328,Yannik,Smeets,1953-06-01
19329,Alair,Marletta,1955-07-24
19332,Changho,Khamsi,1952-04-29
19333,Sanjeeva,Schrooten,1954-10-06
19335,Susanta,Khalid,1955-01-22
19353,Mayumi,Schaar,1952-07-31
19356,Masato,Prenel,1953-07-01
19381,Xiahua,Holburn,1954-11-14
19393,Boaz,Back,1953-02-13
19394,Charmane,Bahl,1953-05-16
19397,Arnd,Diderrich,1955-05-27
19406,Sakthirel,Lindenbaum,1953-06-01
19419,Palash,Bernardeschi,1953-05-08
19422,Florian,Budinsky,1955-06-29
19425,Xuejia,Pettey,1955-09-18
19453,Baoqiu,Buescher,1955-06-24
19454,Taisook,Hutter,1955-05-14
19467,Mitchel,Ecklund,1952-04-14
19487,Huiqun,Cannane,1954-09-19
19488,Maris,Perly,1955-06-02
19493,Caolyn,Tramer,1955-07-10
19501,Kokou,Baranowski,1953-07-18
19503,Jaana,Papsdorf,1954-11-18
19511,Jamaludin,Fujisaki,1954-03-30
19515,Keiichiro,Gurbaxani,1952-02-10
19518,Genta,Vieri,1952-04-21
19543,Chaitali,Perl,1954-01-03
19546,Kwan,Penz,1952-03-19
19565,Zito,Riesenhuber,1955-12-21
19580,Stein,Tagansky,1953-12-24
19583,Edwin,Veccia,1955-11-18
19586,Hirochika,Minakawa,1952-12-09
19602,Sandeepan,Olivero,1955-07-07
19612,Chenxi,Erdmenger,1954-10-13
19616,Niranjan,Uchoa,1954-01-27
19617,Mircea,Landherr,1952-11-08
19621,Radhakrishnan,Albarhamtoshy,1954-05-24
19624,Younwoo,Wolniewicz,1953-07-17
19629,Stepehn,Matzke,1954-01-18
19633,Tayeb,Nourani,1952-08-27
19634,Phuoc,Etalle,1954-10-02
19637,Dipayan,Papastamatiou,1955-03-16
19639,Sibyl,Terlouw,1954-11-22
19640,Tonny,Francisci,1953-04-01
19644,Jackson,Isaac,1955-07-05
19653,Gay,Crooks,1953-05-17
19661,Sangeeta,Speckmann,1954-08-18
19663,Sverrir,Navazio,1954-12-23
19665,Khalid,Zielinski,1952-06-10
19667,Munenori,Matzel,1955-01-29
19669,Shem,Honiden,1954-09-05
19674,Mart,Varley,1953-03-04
19675,Isamu,Herath,1952-06-18
19678,Xiping,Plotkin,1955-07-12
19708,Ortrud,Biros,1952-10-25
19709,Xiaopeng,Asmuth,1954-10-03
19712,Kristine,Litzler,1953-09-05
19720,Kwangyoen,Maksimenko,1955-05-30
19723,Xuejun,Magalhaes,1955-10-17
19724,Visit,Hasham,1954-11-23
19728,Candido,Ramsey,1954-02-25
19737,Harngdar,Cools,1955-02-25
19738,Giri,Sury,1955-04-17
19744,Aleksander,Skafidas,1953-11-07
19758,Rildo,Birdsall,1953-06-22
19766,Saeed,Munke,1955-07-01
19771,Aral,Katalagarianos,1952-08-21
19777,Halsur,Ferretti,1955-01-19
19791,Kankanahalli,Azulay,1954-09-26
19804,Tamiya,Benzmuller,1955-06-11
19814,Subhrajyoti,Rosaz,1954-07-02
19826,Fox,Christ,1953-08-20
19828,Dannz,Maliniak,1953-03-17
19839,Tadahiro,Hempstead,1953-02-11
19841,Adil,Straney,1952-07-12
19843,Mohamadou,Peir,1952-12-04
19849,Weicheng,Serre,1954-01-14
19874,Xuejia,Kuzuoka,1953-01-04
19882,Thanasis,Demri,1953-06-15
19901,Tsvetan,Stasinski,1954-04-08
19904,Mototsugu,Rosenbaum,1953-01-24
19933,Taizo,Bharadwaj,1953-05-29
19940,Reinhard,Einsfeld,1953-04-27
19943,Shimshon,Schoegge,1953-03-10
19946,Owen,Levasseur,1953-04-28
19950,Jaroslava,Kusakari,1952-07-20
19955,IEEE,Conry,1954-06-26
19975,Mabry,Geffroy,1952-09-18
19982,Khatoun,Baba,1952-05-19
19984,Zhonghui,Taubenfeld,1953-09-16
19996,Berni,Chinen,1954-03-07
20006,Geoff,Birnbaum,1953-09-21
20013,Jaewoo,Lanphier,1952-02-10
20022,Felicidad,Bellone,1952-09-26
20024,Martine,Kambil,1954-09-23
20037,Tse,VanScheik,1954-09-07
20039,Udo,Harbusch,1952-06-07
20042,Margareta,Munck,1955-10-18
20043,Chikara,Adachi,1952-09-13
20055,Hairong,Swiss,1953-09-14
20059,Pranay,Panwar,1952-06-03
20060,Chrisa,Attimonelli,1954-07-18
20063,Guttorm,Carrere,1955-06-26
20065,Mana,Onuegbe,1955-10-17
20068,Masali,Rouquie,1955-10-16
20069,Guenter,Huhdanpaa,1953-01-28
20075,Mikhail,Oberman,1953-10-19
20091,Janalee,Bach,1954-03-02
20117,Yoshimitsu,Hanabata,1954-01-12
20119,Josyula,Shigei,1953-05-17
20121,Oldrich,Bazelow,1953-08-29
20148,Ibibia,Polupanov,1953-03-28
20159,Isamu,Valiente,1955-03-27
20169,Gil,Zuberek,1953-12-10
20170,Emdad,Himler,1954-11-14
20171,Kazuhira,Murtha,1952-11-20
20181,Thodoros,Wegerle,1953-06-02
20186,Jianhua,Narahari,1954-07-07
20189,Mark,Nanard,1955-02-19
20218,Ioana,Gihr,1954-04-15
20222,Baziley,Rettelbach,1953-06-29
20245,Halsur,Fujisawa,1955-01-23
20251,Cristinel,Unno,1955-01-22
20259,Yannik,Bratten,1955-05-14
20265,Amalendu,Willoner,1955-08-11
20266,Ekawit,Kakkad,1954-08-03
20284,Monique,Parascandalo,1955-04-26
20305,Gou,Birnbaum,1954-07-20
20316,Kellie,Krybus,1954-11-10
20325,Katsuyuki,England,1952-08-06
20334,Miquel,Frijda,1953-01-19
20336,Magy,Wolniewicz,1954-10-17
20339,Masami,Jumpertz,1952-05-25
20346,Jeong,Antonakopoulos,1955-04-11
20358,Arve,Peir,1954-09-17
20367,Bernt,Takanami,1955-08-05
20368,Denis,Samarati,1952-07-10
20392,Terresa,Sidje,1952-11-09
20402,Szabolcs,Shrader,1952-08-01
20403,Rildo,Reinhard,1953-08-30
20407,Pranas,Genther,1952-03-30
20408,Debatosh,Smailagic,1953-08-18
20425,True,Schapiro,1953-03-24
20435,Oguz,Homond,1952-04-29
20436,Rasiah,Kavraki,1954-07-12
20450,Abdelwaheb,Binkley,1952-08-01
20454,Nidapan,Gunderson,1955-06-24
20456,Sigeru,Highland,1953-08-15
20489,Boguslaw,Garrabrants,1953-02-16
20490,Soenke,Douceur,1952-10-20
20494,Lucien,Pagter,1953-10-24
20498,Suvo,Gini,1952-07-16
20528,Dines,Bednarek,1952-11-13
20530,Nevio,Katiyar,1952-02-06
20534,Rosita,Kalloufi,1952-11-11
20545,Woody,Chaudhury,1953-11-18
20548,Edwin,Bugrara,1954-09-11
20550,Koichi,Kabayashi,1952-05-09
20558,Toong,Panangaden,1952-03-06
20585,Bernd,Butterworth,1953-06-13
20586,Akeel,Clouatre,1954-10-19
20602,Martins,Dratva,1952-09-22
20606,Marjo,Speer,1954-01-15
20621,Arumugam,Navazio,1952-03-28
20624,Xiong,Nanard,1953-10-04
20625,Uno,Cusworth,1955-10-20
20626,Hercules,Varman,1954-11-01
20631,Masaki,Heiserman,1953-09-27
20635,Fumino,Baja,1954-01-29
20636,Hsiangchu,Collavizza,1952-11-07
20651,Alexius,Vickson,1953-06-28
20666,Shushma,Linares,1952-06-01
20674,Maria,Avouris,1952-10-25
20693,Yefim,Flasterstein,1953-08-01
20708,Aemilian,Arlazarov,1955-05-26
20716,Nikolaos,Basart,1952-08-01
20728,Billie,Sessa,1953-10-30
20751,Nitsan,Zyda,1952-10-11
20755,Jungsoon,Szilard,1955-02-18
20757,Ingemar,Taubman,1955-03-17
20765,Steve,Viele,1952-05-15
20766,Chenyi,Conry,1952-09-02
20793,Pranav,Luft,1953-10-31
20794,Shaz,Rathonyi,1952-02-27
20813,Srinidhi,Sinicrope,1952-07-17
20820,Otilia,DeMori,1952-05-30
20828,Brewster,Sewelson,1952-09-23
20836,Jingling,Alameldin,1955-01-15
20857,Jinxi,Werthner,1955-01-02
20860,Szabolcs,Michaels,1955-06-07
20881,Duangkaew,Hainaut,1954-01-04
20903,Yagil,Kemmerer,1952-06-09
20923,Menkae,Miara,1953-12-01
20929,Along,Hebden,1955-05-11
20958,Ashish,Eiron,1953-02-14
20964,Clyde,Erez,1955-06-08
20965,Tadanori,Bahl,1954-09-20
20968,Nimmagadda,Rijsenbrij,1954-07-07
20974,Hisao,Yavatkar,1955-02-28
20979,Pradeep,Kumaresan,1955-01-19
20987,Domenick,Rabejac,1954-09-22
21007,Christfried,Junet,1954-08-15
21011,Demin,Zedlitz,1953-03-21
21019,Oksana,Brodie,1955-06-07
21037,Kensei,Casley,1953-01-29
21044,Mack,Rajala,1952-12-10
21054,Saeko,Sichman,1955-04-16
21078,Shaw,Bolotov,1955-04-01
21092,Chikara,Montresor,1955-06-27
21109,Lech,Chenoweth,1953-09-28
21110,Shaowei,Solares,1954-07-01
21127,Ziyad,Coorg,1955-06-05
21133,Carrsten,Brizzi,1954-09-05
21138,Niteen,Haraldson,1954-09-17
21143,Mayumi,Hennings,1953-04-13
21157,Jouko,Demos,1953-02-11
21161,Irena,Moffat,1953-12-28
21165,Mingdong,Pfau,1955-11-18
21171,Emdad,Bressoud,1954-03-13
21192,Sajjad,Krohm,1952-03-31
21206,Krisda,Walstra,1954-03-14
21210,Yechiam,Gelosh,1953-06-16
21214,Weiru,Angelov,1955-05-11
21229,Vasilis,Collavizza,1953-03-10
21239,Krister,Chinin,1953-01-22
21251,Fatemeh,Riexinger,1954-12-03
21255,Jaewon,Baba,1955-01-09
21275,Waiman,Suppi,1952-04-12
21288,Nechama,Wendorf,1954-07-27
21312,Mani,Bahi,1953-11-10
21321,Laurentiu,Raney,1953-11-21
21336,Satosi,Veccia,1954-08-10
21347,Francesca,Ghalwash,1953-03-24
21361,Shooichi,Lally,1953-11-22
21363,Katsuyuki,Theuretzbacher,1954-03-20
21373,Gonzalo,Awdeh,1955-01-19
21391,Zijian,Pagter,1955-04-26
21396,Shaw,Manderick,1953-07-21
21402,Guadalupe,Gecsei,1952-04-20
21409,Hongzhu,Yoshimura,1954-08-27
21413,Laurentiu,Sherertz,1954-05-26
21421,Avishai,Yoshizawa,1955-09-03
21432,Kerhong,Weisert,1953-12-18
21444,Caolyn,Cronan,1954-02-13
21454,Zsolt,Pocchiola,1954-02-19
21470,Kousuke,Botman,1952-09-19
21479,Jeane,Kuszyk,1952-04-13
21505,Etsuo,Delaune,1954-03-13
21507,Mansur,Benzmuller,1953-08-14
21512,Pohua,Gornas,1952-08-21
21518,Minghong,Slaats,1952-06-29
21523,Eldridge,Lores,1954-10-24
21527,DeForest,Yurov,1955-02-03
21542,Miomir,Sherertz,1953-07-29
21547,Fatemeh,Crooks,1954-02-20
21548,Maren,Gimbel,1953-08-26
21555,Uinam,Biron,1953-06-28
21566,Angel,Demos,1955-06-17
21580,Debatosh,Morton,1952-10-21
21583,Elliott,Fasbender,1954-10-13
21585,Shalesh,Gelosh,1953-04-18
21588,Licheng,Masamoto,1955-12-18
21609,Sibyl,Pappas,1953-05-13
21612,Martial,Bardell,1955-12-28
21615,Shirish,Morrey,1952-12-23
21636,Munir,Erde,1952-08-28
21639,Caolyn,Domenig,1953-10-19
21642,Shaz,Erman,1952-06-05
21643,Yuuichi,Maksimenko,1953-10-15
21646,Gila,Guardalben,1955-12-19
21648,Mayuko,Fandrianto,1955-09-03
21660,Kwan,Casperson,1953-08-27
21663,Eberhardt,Serra,1955-12-19
21666,Remzi,Kroon,1955-02-21
21674,Kannan,Naumovich,1952-05-09
21675,Vishu,Genin,1952-03-19
21677,Zhensheng,Kavvadias,1953-01-29
21683,Jiang,Velasco,1953-03-12
21686,Kinh,Jansch,1955-07-27
21692,Reinhard,Hitomi,1954-09-01
21693,Palash,Schurmann,1955-05-24
21697,Billur,Luke,1953-11-22
21704,Xiaobin,Chorvat,1952-07-04
21705,Aleksandar,Luon,1953-12-27
21708,Angel,Lichtner,1953-12-09
21713,Guther,Boreale,1952-10-12
21741,Muneo,Raoux,1952-03-19
21751,Uinam,Savasere,1955-07-22
21754,Kenroku,Jonsson,1953-02-20
21758,Susumu,Picht,1952-09-30
21767,Supot,Lieblein,1953-02-05
21783,Domenick,Qiwen,1955-08-04
21808,Arra,Bharadwaj,1954-01-30
21820,Sanjay,Khasidashvili,1954-02-17
21832,Suzette,Vecchio,1952-11-01
21835,Mang,Luck,1953-09-27
21844,Feipei,Birta,1953-11-20
21848,Atreyi,Zhang,1955-04-30
21851,Falguni,Budinsky,1955-12-07
21859,Padma,Swen,1953-12-19
21877,Brigham,Biran,1954-02-27
21894,Marke,Yemenis,1952-10-19
21897,Sampalli,Kavanagh,1953-04-30
21908,Fen,Parfitt,1954-07-26
21920,Naftali,Schneeberger,1954-05-26
21926,Boguslaw,Aloisi,1953-04-04
21980,Gen,Miyakawa,1953-04-09
21984,Martine,Lemarechal,1953-05-23
21987,Dipankar,Fontet,1954-11-27
21994,Lech,Babb,1954-05-01
22008,Karlis,Ferretti,1955-11-30
22012,DeForest,Armand,1954-09-03
22023,Mart,Vidya,1953-08-03
22024,Weidon,Flexer,1952-07-05
22030,Lokesh,Hockney,1953-06-01
22054,Ottavia,Benveniste,1954-09-25
22066,Nakhoon,Roison,1953-04-10
22072,Kasturi,Pettit,1952-12-02
22081,Constantine,Baar,1952-07-21
22095,Breannda,Schlumberger,1953-08-18
22100,Vishwani,Spataro,1955-08-14
22111,Rasiah,Felcyn,1952-02-04
22121,Saeed,Pfau,1952-04-09
22133,Annemarie,Bernardeschi,1954-06-20
22135,Guiseppe,Nyrup,1952-10-13
22136,Naftali,Thiran,1954-06-11
22140,Susanne,Reghbati,1954-10-15
22146,Volkmar,Suermann,1952-12-27
22150,Kristina,Zweizig,1953-09-09
